	cf	lMax	periSum	sizeExp	lMean	specLMom	cop	scai	nClouds	iOrgPoiss	fracDim	iOrg	orie	eccA	d0	area	ecc	eqdia	scai initi	mean_area	frac	filename	labels	clusters
0	0.0	41.27953488110059	32.90469214306659	-1.8084114844311883	7.801234470214266		0.07474309827279511	1.867282350758781	135	0.5562882307152845	1.7362344281763182	0.6383813443072701		0.8361444576156952	112.06430049388963	8876	0.3964360053561811	106.30745128667748		8876.0	34.53643798828125	00034_anchor.png	1	6
0	0.0	63.2771680782255	33.58977475079044	-2.8849152368497464	9.633373593526457		0.07565021297016264	1.4300626694066152	106	0.6403668398776207	1.667280022201032	0.7027411890352437	6.37138106676249	0.8290451478886111	105.0679227603497	10387	0.6626334410566992	115.00060500347003		10387.0	40.41572570800781	00035_anchor.png	3	3
0	0.0	48.31148931672465	40.616132217598334	-1.5366396896760985	10.32887768761516		0.08361097463220203	0.7627366232986313	70	0.644954322058013	1.572115932387962	0.663265306122449		0.8153332309054819	110.59006049667943	7732	0.6572238774887391	99.2204019337368		7732.0	30.08514404296875	00036_anchor.png	1	7
0	0.0	41.255302689472536	53.765423433710765	-0.875913551195085	12.36931687685298		0.11231599472051561	0.6020153133176152	78	0.5975520035417837	1.6490690460637785	0.6936226166995398	8.175856287745306	0.786210097819382	104.37480310471753	12110	0.5146400411545196	124.17298774992418		12110.0	47.119903564453125	00037_anchor.png	1	7
0	0.0	42.21374183841087	35.20407439837351	-1.6870678858737636	8.9660736217408		0.09018278451954784	1.014986780271551	105	0.5844256230886309	1.6423908341886808	0.7045351473922902	19.326596673773082	0.7399985939985791	103.93464629980683	8775	0.634708092145408	105.70088459918892		8775.0	34.14344787597656	00038_anchor.png	1	6
0	0.0	62.25752966509352	68.58093518926572	-1.6161832580673288	12.653645881656427		0.10104015592465072	1.2466656048148912	122	0.5085821442767386	1.8338776440086602	0.6062214458478903	11.510173069071069	0.819472402773374	114.42783904362565	19901	0.691253657459723	159.18146933539242		19901.0	77.43461608886719	00039_anchor.png	1	11
0	0.0	15.0996688705415	14.064163504706134	-2.323378845406142	4.2690748412273125		0.0511030547404334	1.1973498057637244	80	0.6434249565879198	1.4919961689075474	0.6540625		0.9027615645349211	123.3797435071249	1858	0.6508753310577864	48.638247029656945		1858.0	7.229461669921875	00040_anchor.png	3	5
0	0.0	63.796551630946325	38.16130542965619	-1.5063686802937404	9.42200581343416		0.07659987349900516	1.2345689372857698	93	0.6094455001436121	1.650228311727013	0.6421551624465256		0.9370634518955836	113.95592939994395	8660	0.643207040317839	105.00597343678362		8660.0	33.69598388671875	00041_anchor.png	0	8
0	0.0	48.63126566315131	47.517103970163724	-1.3591603638403056	10.45206266892271		0.08376638305097117	1.4233899639017424	114	0.5998882448997538	1.737572837805366	0.6760926438904278		0.8657131898642261	111.85046124012541	12940	0.48530838420919337	128.35778008704034		12940.0	50.34942626953125	00042_anchor.png	1	8
0	0.0	8.18535277187245	9.423837328563211	-2.5349728246052496	3.3322915038553673		0.05481940532723052	0.8107693655931011	48	0.7587376520276891	1.3924710228309682	0.8207465277777779		0.8552775107217958	100.63367640816188	884	0.41763077881851335	33.549124542167775		884.0	3.43963623046875	00043_anchor.png	3	5
0	0.0	46.4327470649756	43.63103199799905	-1.85515198033681	10.957259623716984		0.09767202578044758	1.1017471819522766	130	0.43798007047409543	1.7662856957553765	0.5677810650887574	9.65731190652018	0.814474861053196	114.24699891839303	15943	0.6204780776991812	142.47546477100084		15943.0	62.03407287597656	00044_anchor.png	1	10
0	0.0	36.53765181289022	23.05300511000994	-2.32970541035644	5.919393185646187		0.06148312787913213	3.676334842145949	255	0.45608075281048105	1.8457822461414548	0.5644367550941946	9.019139151068185	0.8696302590549185	109.51467282494406	10260	0.4336778619241364	114.29539679699603		10260.0	39.92156982421875	00045_anchor.png	1	3
0	0.0	36.38681079732051	32.460904697048434	-2.313347103432218	7.402646846086125		0.07530075488935623	2.8564217806217083	244	0.3851055144247076	1.8681674043334917	0.54021096479441		0.8266116820000203	113.31625775715754	14284	0.2942324478086377	134.8590139997956		14284.0	55.57891845703125	00046_anchor.png	3	2
0	0.0	96.38464608017192	59.49133928714747	-0.6813811240100034	15.666075638969893		0.11883923025653782	0.6448634715980868	54	0.677589338136115	1.5780192223442757	0.7016460905349794		0.8662488888878349	96.93067081342251	13513	0.6654830513195115	131.16892150203208		13513.0	52.57896423339844	00047_anchor.png	1	8
0	0.0	68.11754546370561	56.36096311006407	-1.21467302623764	13.987282359222258		0.0885556873750776	0.8234572437998329	59	0.6680141373512278	1.5950117946417997	0.6561332950301637	16.512981676836088	0.8655129527994843	112.89977809553524	11825	0.5633508847640399	122.70312798169938		11825.0	46.01097106933594	00048_anchor.png	1	8
0	0.0	52.85830114561004	33.35126414878681	-1.5282988113594405	9.025131104476625		0.07557347906015395	1.3218704025303418	117	0.5494445963379374	1.6873142824795866	0.6458835561399663	7.087219024865633	0.7682688579093181	115.5067982669713	9933	0.7586727326474939	112.45927439679829		9933.0	38.64921569824219	00049_anchor.png	1	8
0	0.0	71.63797875428926	30.22458227360572	-2.669470487869475	8.715382650052842		0.07412821085679758	1.5766913849002422	95	0.6642768749680682	1.6608688510619485	0.6663711911357341	8.926899506265778	0.8437440655193006	98.59737271070827	7914	0.4067570862623492	100.3813616018137		7914.0	30.793304443359375	00050_anchor.png	3	4
0	0.0	29.88310559496787	18.404815401120736	-1.515999740145049	5.558675777961365		0.06560355304375999	2.107744379144477	89	0.6430502258972117	1.6519646259114256	0.6801540209569499	29.637405490279157	0.7812394808795972	105.9303187358991	3584	0.7414295176027476	67.55213193031604		3584.0	13.9453125	00051_anchor.png	3	4
0	0.0	21.494185260204677	24.729769605196037	-2.286994331915534	6.1817305913027525		0.06469884328340351	1.9094091947412157	145	0.553334685653648	1.69366654004688	0.6364328180737218		0.8239496971968014	118.94965873247178	6156	0.4402851436488192	88.53283366858683		6156.0	23.95294189453125	00052_anchor.png	2	3
0	0.0	31.38470965295043	39.92419555865926	-1.0658060022238915	9.394345711292702		0.0842320233763969	1.5266132832142567	134	0.5340822704216284	1.7442935169800533	0.6762085096903541	8.000753656881358	0.7657791506505338	117.98128317067162	12282	0.4291885587264221	125.05170166150187		12282.0	47.789154052734375	00053_anchor.png	1	7
0	0.0	59.09314681077663	58.532663541113514	-1.1057156108450665	12.355426567163338		0.09877760006816633	1.257693862914191	99	0.5000425460669081	1.743217021370445	0.6236608509335783		0.8208132568585468	125.2647796351739	15514	0.4206112610786797	140.54550258553746		15514.0	60.364837646484375	00054_anchor.png	1	7
0	0.0	73.06161783043132	66.68006803882271	-1.1611859282441408	13.474096706320688		0.09834960533225141	1.2661094649000342	78	0.5721246113057051	1.7140092120178956	0.6332182774490467		0.7352128941521474	119.56159926756288	14591	0.6057925367527531	136.30054364246226		14591.0	56.77345275878906	00055_anchor.png	0	8
0	0.0	39.07684736515984	24.885858927148323	-1.5632325057653687	6.513184215685211		0.06688708031738409	1.7421893521887417	102	0.5977593583538771	1.6546889914537037	0.6602268358323722		0.6236794229635906	105.52321754624896	4999	0.8120053013056164	79.78047683569633		4999.0	19.451065063476562	00056_anchor.png	3	3
0	0.0	141.124058898545	86.11571392170116	-1.396666263033856	17.56034143739379		0.09342329988652723	1.2157294288613023	93	0.5767605292797285	1.8207370845860944	0.6304197016996185	14.567933037749373	0.8660866659539583	128.5065223384747	29039	0.7172743092867564	192.28521300288378		29039.0	112.99049377441406	00057_anchor.png	1	11
0	0.0	49.91993589739474	15.630620567464359	-1.931950403075079	4.865636505602444		0.05037437487808996	3.78565372389322	344	0.40534922683364955	1.8618381049739503	0.4901297998918335	15.30825257645869	0.9013708198870096	106.29674483678923	9590	0.5180191289816068	110.50053046936115		9590.0	37.314605712890625	00058_anchor.png	3	1
0	0.0	255.4094751570505	1420.535100630044	0.0	255.4094751570505			0.0	1	0.0	0.9996333911847559	0.0		0.08038491916358513		65236	0.07924652013119834	288.2031487342619		65236.0	253.83270263671875	00059_anchor.png	1	9
0	0.0	129.77287852244012	66.68252269191598	-1.7949826987837885	15.711249902346278		0.08278743698660071	1.2291800255863488	83	0.6394463428605526	1.7280336739034228	0.6741907388590508		0.8904206351227347	120.59212897728585	20874	0.7540510310063447	163.02638515529253		20874.0	81.22055053710938	00060_anchor.png	0	8
0	0.0	11.489125293076057	10.999214011044968	-0.8489894258244557	3.565459297201414		0.05295078193503736	1.5367890625184857	80	0.6637962727444697	1.5319137187371814	0.6707812499999999	3.6840604282819136	0.8480744151462364	101.73233131435502	1657	0.8219957655191804	45.93210125420091		1657.0	6.4473724365234375	00061_anchor.png	3	5
0	0.0	44.62062303464621	43.34768063455625	-1.6605383142718162	9.921036553311092		0.0922078355353912	1.045271023602246	89	0.5613134940162637	1.6563585627737374	0.6452468122711779		0.7827984470258624	110.13325048681158	9138	0.5791513322766333	107.86502194775615		9138.0	35.555877685546875	00062_anchor.png	1	6
0	0.0	38.600518131237564	24.138012613830256	-1.3250453937275577	7.264296249465602		0.07019841776104135	1.2697518438326316	100	0.6117405870630562	1.6291267423250009	0.63605	12.594948751813885	0.8385074186177991	100.98841849200892	5759	0.41931379735703694	85.63052340217128		5759.0	22.408218383789062	00063_anchor.png	2	3
0	0.0	96.66436778875658	34.70129969002963	-1.524772537364944	9.986704448128307		0.06782670646217205	2.39097756866766	143	0.6160315828650808	1.7651856209960166	0.6700327644383588	11.925979692687209	0.8786152695235822	107.1785950343391	15204	0.8557039633536582	139.1342302891471		15204.0	59.15863037109375	00064_anchor.png	3	4
0	0.0	10.954451150103322	11.979879917734918	-4.385312970643506	3.7384743514153573		0.05439636495829772	3.302744273031389	210	0.4895905970051682	1.7692491999596143	0.5543537414965987		0.8925906629785754	96.45661705765825	4373	0.5585908801011682	74.61820507843154		4373.0	17.015304565429688	00065_anchor.png	3	5
0	0.0	24.758836806279895	21.408249679864728	-2.1012087899467287	5.874046712340741		0.056107181540853215	1.4873138300272832	113	0.5912233686052734	1.6022020440827407	0.6650481635210275		0.8363069762444072	125.93359065202588	4336	0.554414042883996	74.30186179344139		4336.0	16.871337890625	00066_anchor.png	2	3
0	0.0	30.44667469527666	27.543610819198545	-2.2780464009776864	6.710496943652477		0.07731668282661128	1.4852786329167602	130	0.5851421661938785	1.6511102060799758	0.6842899408284024	12.483331999587923	0.8322495891736991	106.4980530490512	6368	0.6091020923359254	90.04437473198153		6368.0	24.77783203125	00067_anchor.png	1	6
0	0.0	20.223748416156685	19.459584743348028	-1.8496930072563693	5.353521660996365		0.07421054599083206	1.0109164158795028	103	0.6940690647412394	1.5326250353110025	0.7226882835328494	42.21706801428396	0.8559773949477527	91.50748374458438	3370	0.43629388276594294	65.50433012982805		3370.0	13.112640380859375	00068_anchor.png	2	6
0	0.0	115.03912377969506	36.7510131578225	-1.7989367386667083	12.559008009016582		0.07488560862240297	1.3009224513056035	129	0.5242712148471553	1.728852576564799	0.5303467339703144	6.584204334444629	0.8684200087605738	96.66355302580956	20869	0.7717701296346184	163.00685893261704		20869.0	81.20109558105469	00069_anchor.png	3	9
0	0.0	53.46026561849464	40.98663983006333	-1.2738646277952996	9.960369231302652		0.08068783702379258	2.428890493378576	134	0.48427428883982643	1.8069397371941356	0.5678881710848741	8.369295403944008	0.8786474065444829	104.44866625594382	14263	0.7131193205905746	134.7598442658555		14263.0	55.49720764160156	00070_anchor.png	0	3
0	0.0	23.0	28.569215809601467	-1.6815235400983295	6.641418051511271		0.07899590895028662	1.0573879415965377	83	0.6680448583942789	1.5760588989867508	0.6832631731746261	5.047381394353966	0.8911918503395655	100.72234904138182	4072	0.6641273463570833	72.00438477038452		4072.0	15.8441162109375	00071_anchor.png	3	3
0	0.0	127.11018841933954	104.25951582226922	-0.9126034112232874	20.798100288482026		0.1068313254938508	0.7815450698912426	41	0.6495728061965761	1.670776658767108	0.69244497323022		0.821644759882503	103.26479375079128	18051	0.8648385383826611	151.602265886808		18051.0	70.23628234863281	00072_anchor.png	0	8
0	0.0	32.01562118716424	38.662576701183	-1.1311179885443332	8.695150016119152		0.07843359972720804	1.8112458615757243	142	0.5586353337632755	1.7490989120190137	0.6747669113271175		0.7900344832580383	119.4183186964051	11288	0.2495716644102065	119.88464447530599		11288.0	43.9215087890625	00073_anchor.png	1	6
0	0.0	114.6778095361086	52.55594834214506	-1.3878686150561144	13.333333333333334		0.08150419418110158	1.7666091097203966	126	0.5893734426665169	1.8055178992080265	0.6006865709246662	8.91215562241537	0.9395461716564593	97.6193040595581	23159	0.4824109729229335	171.7176595942352		23159.0	90.11146545410156	00074_anchor.png	3	9
0	0.0	85.37564055396598	94.98448692504554	-1.2835116077746438	16.789133390380815		0.11591344275116375	0.5960369653017431	48	0.6671530509859416	1.6446215492974643	0.7309027777777777	55.961173888195695	0.9323082531257819	110.34428971190688	13723	0.4828954797060603	132.18421340084691		13723.0	53.39607238769531	00075_anchor.png	0	7
0	0.0	64.87680633323437	31.900362016349955	-2.233256125898965	7.5527772669690485		0.06890192585804716	2.6849419571587383	225	0.42672231009847544	1.8519036470741115	0.5015111111111111	14.387757688711664	0.8931210706772295	107.55522989263757	13830	0.5516570909097404	132.69854145275033		13830.0	53.812408447265625	00076_anchor.png	3	1
0	0.0	143.73239022572469	61.394215073345684	-2.3058182923502692	15.29384796950348		0.08437885818275948	1.2261869772756453	112	0.5009026907069938	1.7944678768588562	0.4829799107142857		0.7694879741874562	124.01140392397637	26548	0.6679857321641243	183.8531028664708		26548.0	103.29803466796875	00077_anchor.png	3	11
0	0.0	161.67869371070512	65.53280861447865	-3.164949878027867	20.894693950716714		0.08734174439405616	1.2757093343813402	68	0.6136049097809493	1.6801388061473503	0.534385813148789		0.8164784733578914	113.59359638317325	30180	0.7940271937413759	196.0264509195308		30180.0	117.43011474609375	00078_anchor.png	0	9
0	0.0	17.72004514666935	16.187771039544717	-2.600452386106387	4.881137506330332		0.05689430065565505	1.4990356136572238	149	0.5677787221256909	1.636022710075333	0.6417503716048827		0.8129005903319059	108.43355185059583	4041	0.7436050982443273	71.72977763993691		4041.0	15.723495483398438	00079_anchor.png	2	2
0	0.0	113.6837719289785	74.23207506251853	-1.273411478298003	18.018621803770596		0.11118498743860628	0.8487924281821215	82	0.47801467311183865	1.7484152184965496	0.5086258179654968		0.4226675795135676	112.60417120110023	26932	0.5069538945626264	185.1779884835328		26932.0	104.79217529296875	00080_anchor.png	1	11
0	0.0	71.69379331573968	87.36265852695176	-0.1765722954099173	20.237650555338682		0.15420354953229837	0.49458710558065644	48	0.5823212683092795	1.6586877819617787	0.6911892361111112		0.8695440534984552	105.92568807625457	19814	0.7333017711714471	158.8331462238991		19814.0	77.09609985351562	00081_anchor.png	1	7
0	0.0	122.44590642402056	123.12680090360695	-0.5176792217544616	21.972885388762496		0.13163418519502304	0.6402272226813043	52	0.5583576570618466	1.7388747510645508	0.6153846153846153		0.8622824578797021	114.63915646350262	25313	0.47588496380209017	179.52579924869065		25313.0	98.49266052246094	00082_anchor.png	0	7
0	0.0	90.50414355155237	25.90636187816142	-2.809403847840599	7.849546777705361		0.06309564482400379	2.6049925233393556	182	0.6085879510667116	1.762374703574324	0.660850138872117	12.686032747329794	0.8549782368737376	93.18820415369433	12390	0.8561153597247931	125.6003103470237		12390.0	48.209381103515625	00083_anchor.png	3	5
0	0.0	94.50396817065408	91.86724180688977	-0.8478550332406601	18.391196565506853		0.1228218627374317	0.9077786696171499	72	0.5412596362651387	1.7678917117051944	0.6121720679012346	9.692155481409195	0.8805858065614621	110.17070905931396	24651	0.3239784817090165	177.16271621666476		24651.0	95.91682434082031	00084_anchor.png	1	11
0	0.0	48.4458460551573	79.9126821939447	-0.67777335274499	15.751847182320313		0.13089891666525208	0.7425809817869783	58	0.5126749286705201	1.6706938848893216	0.5978002378121284	15.724895570222342	0.8415831812180556	108.14619382753646	14654	0.23817284563769844	136.59448117895934		14654.0	57.018585205078125	00085_anchor.png	1	7
0	0.0	35.11409973215888	30.760554222879144	-1.6610270037209514	7.6557893852372345		0.0758606388676719	1.4492322325431788	126	0.5883554257843528	1.6829129882762568	0.6795477450239354		0.7790680697086961	108.91844448618093	7901	0.5397591532710774	100.29888156381665		7901.0	30.742721557617188	00086_anchor.png	1	8
0	0.0	18.2208671582886	20.547586080340125	-2.5453555800289664	5.605332558057528		0.07083446006286238	1.3490150551073727	81	0.6319740555288321	1.5710723146972294	0.6509678402682517	13.904079479285476	0.7844047080690124	112.19422671512281	3029	0.7051703592197384	62.10187260463897		3029.0	11.785812377929688	00087_anchor.png	3	5
0	0.0	159.62142713307634	125.93922901662651	-0.930781152207868	21.422016193107915		0.10994625243685885	0.9065144025870817	72	0.6163873377572795	1.8345506082279204	0.5489969135802468		0.8114911162711729	107.23705394936279	33377	0.5825587205736509	206.147802036853		33377.0	129.86961364746094	00088_anchor.png	1	11
0	0.0	242.755020545405	262.3956760129214	-3.713668063786219	65.06754732034791		0.28129084156011896	0.17864964089122357	14	0.6538269348792519	1.5114027947552533	0.4030612244897959	35.722449483903226	0.4157109211268125	81.30543656560575	59349	0.3964798915850868	274.8917855092931		59349.0	230.9264373779297	00089_anchor.png	0	9
